ticker,total_volume,adf,adf_10%_level,below_10%,adf_p,natr_min,natr_mean,min_price,mean_price,max_price
OPEN,28704200772.0,0.16220808614836443,-2.56678582924922,False,0.9700605016735039,0.05582739393319981,0.6293063628610999,0.5113,2.0707973584096284,10.85
XYZ,2007763862.0,-1.5419475223634507,-2.56678582924922,False,0.512667954471185,0.049740404596194984,0.15006956265192034,44.285,72.46475762756917,99.12
RTX,1153601699.0,-0.10155745237321055,-2.56678582924922,False,0.9492831840845172,0.020668925370921108,0.0739656831964699,112.6499,134.0830200966773,167.8
AG,4436799485.0,0.6720961926584486,-2.56678582924922,False,0.9892642296900868,0.09176915316678559,0.2250751562302127,5.095,7.11744898239893,12.685
HBI,1639047072.0,-1.5098740479394948,-2.56678582924922,False,0.5286212565168042,0.06172229014057559,0.17286446206587164,3.97,6.311649828206974,9.025
UAA,3056942365.0,-1.4099459405323314,-2.56678582924922,False,0.5774987306205033,0.07003536331075107,0.19061474282935162,4.725,7.165786673202345,11.89
CLVT,1320486991.0,-2.4043744076603186,-2.56678582924922,False,0.14050556906387296,0.057162507493323494,0.17584994938325574,3.05,4.695673426602201,7.08
SG,1073288022.0,-0.6735078061340312,-2.56678582924922,False,0.8534928061592972,0.07515531189267935,0.2350898092529701,7.845,22.98266588502212,45.08
VOD,2325156811.0,-0.554820018163659,-2.56678582924922,False,0.8808676054765909,0.02656253379092288,0.08224445967038108,8.005,9.762560384065425,12.06
SO,1148698575.0,-1.9048218239079504,-2.56678582924922,False,0.3297961837020602,0.022593598406429195,0.0627419657817257,80.46,89.3941521197202,96.4
PPL,1223769530.0,-1.935189898807856,-2.56678582924922,False,0.31569198534319254,0.02508311500842979,0.06287330285500738,31.23,34.391389783119024,37.365
COIN,2699709502.0,-1.7007521694101653,-2.56678582924922,False,0.43072497828679673,0.08335792913495375,0.2636035757701147,143.0,267.80306945819353,444.16
MDT,1628679834.0,-2.1108230530756966,-2.56678582924922,False,0.24018492713856937,0.018864078025807824,0.06989395168912427,79.29,88.19730029819979,96.15
MRVL,4210685323.0,-1.5286332716649105,-2.56678582924922,False,0.5193023306443696,0.05361518819147254,0.17994891080873335,47.305,81.33012464604464,127.4
HPE,3962618580.0,-1.0312853280946834,-2.56678582924922,False,0.7416833976640247,0.04407977943506604,0.12172207485025573,11.985,20.00240324167267,25.35
CNH,3740101494.0,-2.515918604158159,-2.56678582924922,False,0.11164904199263459,0.04608931607599139,0.11720477705000892,10.01,12.112891955117787,14.2691
ALAB,1222785468.0,-0.6718451338039345,-2.56678582924922,False,0.8539081337552417,0.07137611100914304,0.26719471174611603,47.16,107.72484977245139,262.35
AQN,2094873372.0,-1.6286481084024518,-2.56678582924922,False,0.4681984263585424,0.03743652163446251,0.1373232596955406,4.19,5.200909710225286,6.24
CARR,1223215842.0,-1.8373496654055232,-2.56678582924922,False,0.36208253423491,0.0256848127694639,0.08542491269258815,54.325,69.50132677747145,83.25
SCHW,2181053546.0,-1.8283478004768832,-2.56678582924922,False,0.3664813647206958,0.025481767792718157,0.08446218614659884,62.49,83.02429327688509,99.55
HBAN,5587263986.0,-2.2195511578891547,-2.56678582924922,False,0.19922618827022304,0.04646726964004952,0.11020350466981398,11.945,16.188038632908135,18.44
HIVE,3593734905.0,-0.9975392805947638,-2.56678582924922,False,0.7541607336287922,0.15406232619133584,0.42015200728296337,1.265,2.6780514212220963,5.5351
NFE,2341564376.0,-0.6936852626378064,-2.56678582924922,False,0.8483784237775551,0.07347167568010067,0.3627380574260357,1.275,7.407731668552618,16.65
SEDG,1168821260.0,-0.6383311476216866,-2.56678582924922,False,0.8620834407326698,0.09921929240891718,0.33356558800091746,10.26,19.377941766783252,40.28
RGTI,16081494518.0,-0.2904220962406967,-2.56678582924922,False,0.9268499384670205,0.0843372817373572,0.5453981406145884,0.7268,10.686451505153792,34.35
ABNB,1174290689.0,-3.013845003813813,-2.56678582924922,True,0.033621524542543704,0.03560576059784431,0.10722349635871874,100.082,131.1126091659706,163.8339
RBLX,2019591988.0,0.030187196722873105,-2.56678582924922,False,0.9609584780277195,0.04094200087508884,0.15289542741701803,37.53,79.1956139713301,150.25
UAL,1749970097.0,-2.2520663871618893,-2.56678582924922,False,0.18789357999691536,0.04995065083072599,0.1639615649150807,52.02,87.15343743583993,114.95
U,2829651781.0,-0.6409481747954973,-2.56678582924922,False,0.8614584300737038,0.07145835055213721,0.22453905368089896,15.4,26.063113290186198,46.9186
CTRA,1633911974.0,-2.388348462899711,-2.56678582924922,False,0.14505200988426253,0.03502287149007971,0.09757422181480328,22.485,25.522022520306557,29.935
CNQ,1324394184.0,-2.332355255482042,-2.56678582924922,False,0.1617449560895523,0.03185336497355956,0.08871032694475309,24.67,31.42858299953708,37.9
EBAY,1271091732.0,-0.6707813585033955,-2.56678582924922,False,0.8541733737384998,0.02749034510885323,0.08920866369359758,56.6,72.50169196368685,101.145
CAG,1795550713.0,-1.6594447894906224,-2.56678582924922,False,0.4521194632761391,0.029736879688435074,0.08821736248750751,17.905,24.188492975928405,32.875
DELL,1684676427.0,-1.4539018902932959,-2.56678582924922,False,0.5561798268227541,0.03826498797547346,0.1444882909076446,66.5,116.06416110671744,147.5
ITUB,6694715945.0,-0.9065565074637649,-2.56678582924922,False,0.7858055979896938,0.05655208660896316,0.137366160651834,4.86,6.140556860693343,7.44
CVS,2449153143.0,-1.1882606420000625,-2.56678582924922,False,0.6786251909330708,0.029895902670855182,0.10782251376980721,43.585,62.60720906351199,77.3
PACB,2250920687.0,-2.180515385358463,-2.56678582924922,False,0.21339309277799956,0.047625619182392734,0.5438534487081855,0.8524,1.4973899774817407,2.67
TEM,2223225957.0,-1.8688103176647337,-2.56678582924922,False,0.3468729230338796,0.09042539716850238,0.35103793975056186,31.4301,57.8194569654048,97.52
RPRX,924976854.0,-1.0518498282660733,-2.56678582924922,False,0.7338869869586493,0.019900964279968562,0.07244197719407099,24.08,31.870807575712373,37.945
ROIV,1415444174.0,-0.3483609396971471,-2.56678582924922,False,0.9183702151974369,0.044156027019359334,0.10809363035255314,6.74,11.485156628608168,16.005
LRCX,2765195808.0,0.9108504842739883,-2.56678582924922,False,0.9932303068128436,0.034708368781808274,0.13138600206433237,56.685,85.07982595976752,134.17
LUV,2414096129.0,-2.735814463527838,-2.56678582924922,True,0.068043182344807,0.036533281218059016,0.12114964250499975,23.8229,31.595856898343794,37.88
DIS,2086241594.0,-1.6933320594689603,-2.56678582924922,False,0.4345512337118468,0.024048041536227888,0.08097573893116887,80.25,108.5222759145767,124.54
QS,5374683698.0,-0.4462474674800933,-2.56678582924922,False,0.9020860569975564,0.10877572519871838,0.2989399464738097,3.4001,6.0653391723690975,14.9776
CFLT,1442035441.0,-1.9196344465110995,-2.56678582924922,False,0.322881565079812,0.04800235905567705,0.16686104794955572,15.64,24.730956571504993,37.735
AES,3430914486.0,-3.545784365309234,-2.56678582924922,True,0.006886227482166947,0.05145504068794273,0.14649614074336625,9.485,12.582802990741692,20.285
PLD,988339026.0,-2.8416304260491243,-2.56678582924922,True,0.052568808657395785,0.031235410387709286,0.09075834364611979,85.43,111.37151944362721,127.5399
OGN,981953292.0,-1.800527655648132,-2.56678582924922,False,0.3801997587083678,0.041181872311344535,0.13639632356440337,8.015,12.933677946641291,19.13
FHN,1735077818.0,-2.5487483858809776,-2.56678582924922,False,0.10405919877638231,0.034889180555435516,0.09886226659190206,14.825,20.16200217424133,23.2551
MDLZ,1994742305.0,-2.4336551776944617,-2.56678582924922,False,0.13246187563200196,0.023827615383632747,0.07205451455312277,54.6,64.79387029069026,73.86
WEN,1343916431.0,-0.34312322908253284,-2.56678582924922,False,0.9191708457714054,0.037241256852851776,0.10353141821002557,9.01,13.934742538648287,20.595
CGC,2552364186.0,-2.011207984353074,-2.56678582924922,False,0.28168051437776576,0.09711589925405073,0.5010035619672112,0.77,2.0992794881493673,5.735
CELH,1928890424.0,-0.33364094432131075,-2.56678582924922,False,0.9206027829957935,0.04861157355942908,0.19700133922733964,21.13,37.08833844011933,63.43
CAN,6074926766.0,-1.3745655236696077,-2.56678582924922,False,0.5944071760099223,0.0391484372538607,0.4264810273357272,0.5681,1.1844148734698077,3.2598
SONY,1040802280.0,-1.078154201680591,-2.56678582924922,False,0.7237046757166898,0.01488701905122058,0.05940084418502417,17.425,23.62801421388746,30.24
MSFT,4919083396.0,-0.7081244030381687,-2.56678582924922,False,0.844633895935218,0.022950147991144542,0.07753066638207974,345.1145,445.07860777995063,546.68
QBTS,13493614247.0,-0.3332274726194786,-2.56678582924922,False,0.9206647117055526,0.05010770052161359,0.5752943043921673,0.8724,9.9311940185269,28.735
BTU,1023083295.0,-0.9415188641881298,-2.56678582924922,False,0.7739924666168305,0.038838599858416506,0.17119925640606595,9.665,18.001127171011213,29.93
UPST,1586537772.0,-2.4776435650975333,-2.56678582924922,False,0.12100907226461133,0.09276521004410197,0.29124743657377816,31.43,61.08728168844769,96.37
HOOD,8633285892.0,1.01254808425129,-2.56678582924922,False,0.9943965967575009,0.0720057689263387,0.24301992018162816,22.08,62.204247188776876,143.5972
NEOG,1113896255.0,-1.7390260520672534,-2.56678582924922,False,0.4111254741194287,0.04753235404081898,0.1852832075979757,3.9,8.876826368686348,16.76
SIRI,1156745052.0,-2.606398723165002,-2.56678582924922,True,0.09168198000634192,0.038892342784025674,0.12391581023476851,18.86,23.432228281370225,29.165
PL,1639320685.0,1.5057275819917026,-2.56678582924922,False,0.9975452856588406,0.10393320228776595,0.2827599291219945,2.065,4.895803386832631,13.0401
RIG,7853011672.0,-1.8072767922642343,-2.56678582924922,False,0.3768549998665999,0.15010342658269685,0.3354370066400583,1.9806,3.3155018691904123,4.7388
DJT,3545511709.0,-1.8345942537203728,-2.56678582924922,False,0.3634268379088231,0.05998459034156524,0.27175494799313266,15.22,24.827655774159037,54.4648
MO,1995408080.0,-0.9482691468936991,-2.56678582924922,False,0.7716615969531773,0.02052961510086045,0.06450876793989077,48.9099,57.50005631723074,68.5425
MCHP,2214239154.0,-1.9071912738217378,-2.56678582924922,False,0.3286857079188248,0.04312419419496241,0.14338205904293908,34.17,61.9526679628742,80.26
FAST,1494536948.0,-0.8369442431037717,-2.56678582924922,False,0.8080284317085951,0.01949106493293865,0.07064426421039244,34.72,41.121948235613615,50.63
GRAB,8897057873.0,-2.129051494673601,-2.56678582924922,False,0.232994413151067,0.1255374849582511,0.238481908459735,3.365,4.794775506264788,6.6
CX,2966950960.0,-0.06344698242272682,-2.56678582924922,False,0.9529598254132817,0.035076398305505255,0.1379404772621728,4.895,6.667425846260673,9.61
BILI,1244375298.0,-2.1122363428563444,-2.56678582924922,False,0.23962285820293444,0.028768102355227764,0.13600063310500213,14.475,20.663312878304705,31.654
WBD,11015458101.0,0.8625923968031319,-2.56678582924922,False,0.9925822034524031,0.08559688042025655,0.19335426052101667,7.25,10.676259540335357,20.23
HMY,1313113168.0,-0.7893122359580411,-2.56678582924922,False,0.8222413756394549,0.04355277432218872,0.1381598816162676,7.975,12.783974436282277,18.756
BITF,8417012093.0,-0.5503551406303182,-2.56678582924922,False,0.8818098740907259,0.048735839225405725,0.5992651846593162,0.6773,1.457226301748791,3.5801
MNST,1392112748.0,-0.7879252067639881,-2.56678582924922,False,0.8226432409425819,0.027436504964988728,0.07306291452510134,45.7,57.220820045849194,67.4
PM,1340398051.0,-1.4029646281388153,-2.56678582924922,False,0.5808540161434155,0.021287696219559955,0.07193049978155788,116.17,151.87969423796935,186.63
MRK,3016951925.0,-2.2981849535905963,-2.56678582924922,False,0.17255402836302125,0.02537976970969523,0.08900467784410082,73.38,89.59223370721121,114.75
NEE,2627196909.0,-3.0465929059123202,-2.56678582924922,True,0.03076641069528441,0.03283603011622034,0.09017933929906848,61.805,72.70189421119225,86.07
W,1164670625.0,0.4227946377304711,-2.56678582924922,False,0.9823276537456638,0.05511216501922803,0.21329452570368718,20.41,50.044974714535535,91.71
TAL,1556243165.0,-2.4391200272892517,-2.56678582924922,False,0.1309980339547271,0.02875421975158931,0.14270914551471578,8.535,11.012150405863594,15.29
CCC,1513902189.0,-1.1825153654315665,-2.56678582924922,False,0.6810715767182705,0.034902170109092,0.10058117114027906,8.17,10.154474691760106,12.81
ENVX,1574568981.0,-2.3065972296387804,-2.56678582924922,False,0.16984906125120913,0.08857695855384978,0.2832106151666491,5.275,9.76849436407777,16.4502
APPS,1199310575.0,-1.2629880843469146,-2.56678582924922,False,0.6459307075505747,0.1071066297367924,0.3686997811505167,1.18,3.6325711949902266,7.715
USB,2301223404.0,-1.767996861192927,-2.56678582924922,False,0.39646207923211774,0.028042701301307864,0.0836093363534009,35.25,46.186538660518465,53.95
SOUN,11565700770.0,-2.13630492329268,-2.56678582924922,False,0.23016892593567678,0.1221909250006297,0.38827716892949754,4.455,11.151387183252751,24.947
PR,2489562933.0,-2.5079313971989974,-2.56678582924922,False,0.11355643762401785,0.048749535628299964,0.127976425973471,10.01,13.845528377039399,16.3075
AMCR,5722052682.0,-1.926373454687835,-2.56678582924922,False,0.31975771063994596,0.03897884706262908,0.11110514860628191,7.925,9.621220566536364,11.46
T,7706573767.0,-1.488458673030997,-2.56678582924922,False,0.5392127467616833,0.04059771319628225,0.08333265883836694,21.09,25.9082575073655,29.79
GLW,1325706802.0,1.845161724425534,-2.56678582924922,False,0.9984345048750921,0.026114265784592108,0.08953470287262776,37.62,52.31809593861743,82.1788
PTEN,2549068964.0,-1.2725543355033109,-2.56678582924922,False,0.6416333548812287,0.07713017729617135,0.19586946227745983,5.1048,7.035104932074889,9.565
GTM,1516839158.0,-2.9698334488749683,-2.56678582924922,True,0.03780923388594739,0.04646012709176208,0.1418877242701048,7.04,10.291267911737478,13.385
WMT,4156689783.0,-1.9163531994903114,-2.56678582924922,False,0.32440758682072257,0.02488598567227562,0.07277309892446819,79.01,93.83302299625552,106.09
AIG,1045834581.0,-2.536358562568959,-2.56678582924922,False,0.10687660924213443,0.020041136987500114,0.07297220344560297,69.54,79.02700916895381,88.04
BZ,960073523.0,-0.6771494805892894,-2.56678582924922,False,0.8525798926580588,0.02821547186249657,0.12122412387343331,12.17,17.325130693344306,25.215
WDC,1646497208.0,1.8392774343112261,-2.56678582924922,False,0.9984238172594504,0.035987620645835924,0.13050460596103447,28.915,63.33827984668243,122.52
UWMC,1339551425.0,-2.752563018099463,-2.56678582924922,True,0.06537578196036065,0.06770238501666108,0.17298457690473595,3.8,5.557895970486576,8.55
ANET,2256556244.0,-0.6370112520576051,-2.56678582924922,False,0.8623978105993579,0.03995143611292363,0.1465765542231332,59.43,105.00300841283818,156.24
CNP,1262040903.0,-1.401870182862045,-2.56678582924922,False,0.5813792016574233,0.021341501733607927,0.06654677527505445,28.565,34.77869344605494,39.375
MARA,11680341544.0,-2.419998966486245,-2.56678582924922,False,0.13617122090794959,0.12993978106864026,0.32086303573778024,9.825,16.871960814031482,30.2699
CL,1190475644.0,-2.2931107886704045,-2.56678582924922,False,0.17419950723444633,0.022421567430337627,0.06622141300184194,78.77,90.41313020513321,103.7
HBM,1504585541.0,0.5982552497038806,-2.56678582924922,False,0.9875725450290326,0.03594775558581728,0.14276909653144174,5.97,9.238171468573192,15.475
CPNG,2308605174.0,-0.8562970972926132,-2.56678582924922,False,0.8020236704271899,0.02712186745256332,0.09869575122272979,19.03,25.932734068511472,34.075
FTNT,1274932475.0,-2.341893576497802,-2.56678582924922,False,0.15881209902123317,0.031744746753156,0.10536362344643291,70.235,94.87561678736755,114.78
BB,3714149864.0,-1.4751910420901,-2.56678582924922,False,0.5457463417978391,0.08947822422554097,0.26944384834040186,2.24,3.721470412807323,6.235
RDDT,1708443993.0,-1.3425915343179056,-2.5667858294120958,False,0.6094685215091789,0.07199794997697116,0.2713244857310882,64.5518,151.48843463634026,282.88
ASX,2318716258.0,-2.3932011966208617,-2.56678582924922,False,0.14366452282533304,0.029727950572544595,0.11204259136591545,6.995,9.98617802647876,11.8399
AMAT,1676688851.0,-2.016350827527126,-2.56678582924922,False,0.27945016744739004,0.031019703807393353,0.11958325370702985,124.14,172.516978699177,215.4758
NOK,4929939501.0,-2.0719207434168587,-2.56678582924922,False,0.2559542446243813,0.054613080139101274,0.16810961901385216,3.9601,4.75345715462401,5.48
RF,2547693664.0,-1.4436969923146041,-2.56678582924922,False,0.561157365640644,0.03607250852417556,0.09455840819029454,17.805,23.812728638236806,27.955
CNC,2015341879.0,-1.3172396801868287,-2.5667858294120958,False,0.6212486980991924,0.030822686131248063,0.12027751210317698,25.085,52.77606147270315,75.11
CPB,980824766.0,-1.6237746724226985,-2.56678582924922,False,0.4707509425269723,0.022990677655930953,0.08252797874791645,29.405,37.991079226417035,49.11
FFAI,2745957025.0,-3.0646996661576313,-2.56678582924922,True,0.029278281116161715,0.1738959671902412,0.6204390619703638,0.8322,1.6574273545417133,4.3998
AA,1321509882.0,-1.5927366037115944,-2.56678582924922,False,0.487241130451671,0.047167201657773626,0.1474525401689175,21.56,33.67309077396359,47.72
IONQ,5493744647.0,-1.5909939376554876,-2.56678582924922,False,0.48811597638716386,0.09886791897610715,0.40369242165126856,8.025,34.398745394712485,75.8872
AGNC,5617203193.0,-2.23225154423505,-2.56678582924922,False,0.19474888227122572,0.06272384578006436,0.11921860618144607,7.865,9.595834260590475,10.625
OWL,1830735662.0,-1.5701871488954504,-2.56678582924922,False,0.4985499154479371,0.03276213847029905,0.12211109776524587,14.55,20.705943308836538,26.7
SBUX,2254100664.0,-1.5452562956454141,-2.56678582924922,False,0.5110168599666564,0.029056592347733598,0.09314970651314383,75.77,93.9217736992079,117.405
BTE,7840365744.0,-1.7957775168286285,-2.56678582924922,False,0.3825600452947385,0.08077815190307568,0.35650189513095787,1.38,2.2805706778212116,3.445
ACHR,7657998056.0,-2.430514100777032,-2.56678582924922,False,0.13330856532632746,0.13071340552364324,0.35310546710192653,2.85,8.393742764808147,13.9118
CRM,1664785424.0,-1.03906315404113,-2.56678582924922,False,0.7387517227204276,0.03279977343273184,0.10494790694814757,226.58,287.10018284657957,368.655
FLG,1484625432.0,-2.6923974144696596,-2.56678582924922,True,0.0753631132633313,0.04428207689407538,0.15262469522659586,8.5647,11.374707579158525,13.345
ERIC,4610479925.0,-3.170302856926093,-2.56678582924922,True,0.02176931373881587,0.033931513858117095,0.10852510015358631,6.6409,8.058435015471659,8.99
MS,1464726759.0,-1.4450206599724993,-2.5667858295749744,False,0.5605126443372463,0.026612033724034728,0.09112908553107375,94.595,130.64779637107029,163.86
BAX,1244777022.0,-1.2565490191306974,-2.56678582924922,False,0.648809505739372,0.030212258030326965,0.0992624262235253,21.41,30.501704570435145,38.28
RIVN,8736452242.0,-2.7433526149283547,-2.56678582924922,True,0.06683208215212702,0.08832827449569099,0.23243176351195344,9.505,12.768785270918631,17.135
BABA,4564018276.0,0.24042185066195548,-2.56678582924922,False,0.9744397549104313,0.025556720499502885,0.11069988087812688,80.085,114.8589205342866,182.0845
TSLA,23245714117.0,-1.2622799772379445,-2.56678582924922,False,0.6462478356153677,0.06224153656793463,0.2179711473767192,212.1399,325.6046840339985,487.91
RUN,3493733907.0,-1.8622053399657201,-2.56678582924922,False,0.35004433877160046,0.0932440293025677,0.30536615294647385,5.42,10.525271691657236,18.31
ABEV,7934614858.0,-1.82191382318065,-2.56678582924922,False,0.36963763461803584,0.1468709445974762,0.3283279414429256,1.765,2.2357597664952165,2.63
FITB,1121200758.0,-1.6156793370097728,-2.56678582924922,False,0.47499517022168924,0.025900466289890223,0.0804982626162031,32.29,42.11373157166959,49.07
IBM,1078500018.0,-1.54373089934888,-2.56678582924922,False,0.5117781517312016,0.02537365232246814,0.08374445478840811,203.78,246.42602073392655,295.975
LUMN,3197010020.0,-1.7340913380982816,-2.56678582924922,False,0.4136386804430487,0.12307122221661229,0.273677705535111,3.015,5.15080157376813,10.3
CFG,1087155832.0,-1.1746308246964245,-2.56678582924922,False,0.6844125958630264,0.029133518685196192,0.09480961424003205,32.6,44.51131263837054,54.2
JOBY,5305534824.0,-0.6729445987325996,-2.56678582924922,False,0.853633596477962,0.10946828616480858,0.2930791280708329,4.78,9.175111478160684,20.92
SMR,2809870843.0,-1.6993808023335277,-2.56678582924922,False,0.4314315343431319,0.10819006562859089,0.40072479572288466,11.0801,26.518156920368277,53.44
RKLB,4772839410.0,-1.0298788629407578,-2.56678582924922,False,0.7422113091212763,0.10906685186725655,0.31742036573938665,8.86,27.886472110400163,55.03
LYG,4432340544.0,-0.44878760286425134,-2.56678582924922,False,0.9016288112148787,0.06775750375914558,0.19313106431759516,2.565,3.630774379847752,4.63
MPW,2606398064.0,-2.369875127066601,-2.56678582924922,False,0.15042004265559722,0.09606377822014626,0.21057003557173923,3.5296,4.715238569015534,6.34
ARDX,1100598613.0,-2.678068629722097,-2.56678582924922,True,0.07791084709390307,0.059227172588673806,0.22481375200471035,3.2148,5.115577523197202,7.035
HUMA,971303383.0,-1.6662652792336243,-2.56678582924922,False,0.44857202858925005,0.12351551415857846,0.38553439826993474,1.15,3.1513214813290817,6.746
VTRS,2645178800.0,-1.3251320957530641,-2.56678582924922,False,0.6175973675371746,0.04804578420853587,0.12366490753942132,6.864,10.25296870230429,13.545
NWL,1976856391.0,-1.091874906758527,-2.56678582924922,False,0.7183011978047185,0.05983702226359384,0.17934918537288594,4.23,7.005506376843948,11.75
HDB,1134042305.0,-1.3512319021880517,-2.56678582924922,False,0.6054202366277823,0.010909344753066843,0.045856226720872154,28.91,33.93202674621952,39.8
BBD,9726560854.0,-0.19244258161460287,-2.56678582924922,False,0.9394164666107355,0.10991820590671345,0.30213753007899824,1.845,2.5226776655385246,3.41
CORZ,3537509396.0,-1.44426985783628,-2.56678582924922,False,0.5608783727585465,0.08217752085171076,0.28018992215560334,6.225,12.712275288529984,18.6288
LLY,917303156.0,-2.9123291186504066,-2.56678582924922,True,0.043932958915465614,0.02900467034284619,0.11337927123402425,624.9999,794.9818389026952,935.25
EQT,1919222104.0,-2.3319083048134597,-2.56678582924922,False,0.1618832873254314,0.042637046980348176,0.12665538592012313,35.455,49.71469439779859,60.97
STM,1623548318.0,-2.205709240741491,-2.56678582924922,False,0.20417986132787813,0.031428629009974306,0.09902174524544849,17.26,25.979694789527827,33.46
EW,1095057752.0,-2.784522308468527,-2.56678582924922,True,0.060518884500419486,0.024345024322944102,0.08939709495914006,64.03,73.57228404936735,82.665
IREN,4844783966.0,2.938687849139932,-2.56678582924922,False,1.0,0.14048766350172553,0.3560214552935913,5.13,13.271771816325481,49.205
SAN,1143673273.0,0.4872889888456175,-2.56678582924922,False,0.9844815917282809,0.03380386852719512,0.10421942245038832,4.435,6.86376699889929,10.495
NI,976376711.0,-1.6604015538757428,-2.5667858294120958,False,0.4516215141648269,0.021803348683018704,0.06355297032733258,33.65,38.75211900668662,43.5001
TJX,1211412296.0,-0.9411459497536826,-2.5667858294120958,False,0.7741207622292477,0.022414584160763494,0.06593005145128052,111.31,125.14157956636733,145.485
GT,1549946195.0,-2.093513338679504,-2.56678582924922,False,0.24713090783742464,0.0575877780928117,0.1520012819094183,7.4199,9.559244261732333,12.0
TXN,1560416311.0,-2.1879296743679704,-2.56678582924922,False,0.21065541922832037,0.027787195429387138,0.10039483972398758,140.33,190.116084693118,221.66
AEO,2001715851.0,-1.9073984186747228,-2.56678582924922,False,0.32858870566182813,0.04084372715001045,0.16119804949753436,9.285,14.433917039296368,22.38
BEKE,2070479351.0,-3.151128695576442,-2.56678582924922,True,0.022993623104657513,0.02672657223789864,0.13066294110179277,16.085,19.621767327486886,26.0
TFC,1965296717.0,-1.9563008288558474,-2.56678582924922,False,0.3060560198146068,0.029638785008086352,0.08694070161411065,33.65,43.35127826305935,49.0
PINS,2637589935.0,-2.4281410337877563,-2.56678582924922,False,0.13395080714826052,0.04131600610273,0.13119996234860298,23.72,33.002162147927166,40.66
QCOM,1893722430.0,-2.7148869040586137,-2.56678582924922,True,0.07149742146552256,0.030472906247432666,0.10930671673775588,121.1,158.11117163186915,188.7341
VICI,1521999831.0,-2.498397708224202,-2.56678582924922,False,0.11586466656162342,0.025053422790343054,0.0671639978068783,28.0,31.831406858965124,34.005
JD,3120853552.0,-2.4809630531707345,-2.56678582924922,False,0.12017519231931556,0.026334922521583842,0.11160965807174396,29.975,36.35473841065735,47.64
TSM,3310686726.0,-0.43581034250217177,-2.56678582924922,False,0.9039458583956821,0.03456485211601595,0.1142319665815365,135.14,204.59843657675134,285.915
AZN,1189268768.0,-1.9913115118022096,-2.56678582924922,False,0.29039564458086975,0.01722556688507785,0.05816709514315921,61.26,72.07163867351096,82.39
TME,1757034204.0,-0.24110448842895346,-2.56678582924922,False,0.9334414072804368,0.032918647140189,0.12775709675757282,10.135,15.869946665980867,26.685
IQ,6119615746.0,-2.596265388069899,-2.56678582924922,True,0.09377159504138316,0.1567911671550878,0.40758846078495076,1.52,2.1494902915132186,3.3301
APO,901077219.0,-2.0884133150941033,-2.56678582924922,False,0.24919911717436932,0.035017368686304964,0.1206774404512636,102.62,146.4985746761959,186.1
ALIT,1777846343.0,-0.4088683116682297,-2.56678582924922,False,0.9086075237384655,0.04226195990306181,0.15295907551686624,3.06,5.914490586359428,8.9
AR,1140342401.0,-2.201407686300697,-2.56678582924922,False,0.20573494470212728,0.04655797561409554,0.13170055543123835,25.375,34.874691378921916,43.985
NXE,2062980188.0,-0.7012605474390317,-2.56678582924922,False,0.8464227574449037,0.06826707952682547,0.18596911418864912,3.955,6.623908579467133,9.37
MP,1843675176.0,-0.19203327585669389,-2.56678582924922,False,0.9394645912714736,0.05328220789659626,0.2326866177430365,15.57,32.780189210132704,82.14
PEP,1803843397.0,-1.9058081893929062,-2.56678582924922,False,0.32933370785127236,0.02274367234767257,0.06827405158006176,127.68,147.6328454699105,177.47
BA,2267510713.0,-1.2467082381074868,-2.56678582924922,False,0.6531874275061174,0.029552424255432697,0.12460857659665747,129.0,186.29660075525152,240.77
PYPL,2516530521.0,-1.4440759498913271,-2.56678582924922,False,0.5609728142077363,0.03337326063267444,0.10234770703225918,56.04,75.20903119226416,93.61
PLUG,18549867907.0,-1.7247530941414415,-2.56678582924922,False,0.4184061719277515,0.03137135949049623,0.6245940588737886,0.6911,1.6934421185577617,3.32
KO,3849190716.0,-1.8982958000867778,-2.56678582924922,False,0.33286324439618764,0.025033631489882146,0.060256969325091385,60.615,68.02654006577514,74.35
RIOT,8078081606.0,-0.9838283539296071,-2.56678582924922,False,0.759116747334275,0.1303053005854181,0.32723198115546853,6.1987,10.926506686277133,20.105
IBRX,1847257793.0,-2.1900858430141517,-2.56678582924922,False,0.20986338128015836,0.11277864057741427,0.36577650680574864,1.8351,3.1228130038987754,7.47
RR,3491024718.0,-1.360266336378116,-2.56678582924922,False,0.6011698506800685,0.06860565665460464,0.5904535587282684,0.5206,2.019673075300895,5.6293
HPQ,1947988726.0,-1.3468839603077691,-2.56678582924922,False,0.6074594514841439,0.02797337519645456,0.0947378959793064,21.245,29.92443388723382,39.79
BK,950303281.0,-0.4751037458100116,-2.56678582924922,False,0.8967839531890723,0.022454699073420695,0.07165952607281363,70.45,87.11633786538421,110.86
VKTX,1121998257.0,-1.803993762241439,-2.56678582924922,False,0.3784807120090294,0.08827108013729174,0.2591860122931513,19.0,36.35321980612076,81.5522
DOC,1400453066.0,-1.978564129513452,-2.56678582924922,False,0.29605034155461085,0.03177938521471011,0.08339893878062343,16.635,19.39743793376196,23.26
PBR,4779560269.0,-2.2157716736361,-2.56678582924922,False,0.20057112674723415,0.04414524007131534,0.10919567559980961,11.045,13.066558091976132,15.335
COP,1797654384.0,-2.270385296972747,-2.56678582924922,False,0.18169723047148012,0.030226451592666247,0.09551792737410668,80.09,97.66982073615883,116.02
